週,店タイプ,店舗番号,店サイズ,売上,平均気温,ガソリン価格,消費者物価指数,失業率,ISO週番号,祝日の有無,クリスマスセール,BlackFridayセール
2011-02-11 00:00:00,A,A14,200898,708286.59,30.3,3.239,183.7016129,8.549,6,TRUE,0,0
2011-02-18 00:00:00,A,A19,203819,497591,34.74,3.42,133.3701429,7.771,7,FALSE,0,0
2011-02-18 00:00:00,A,A39,184109,438172.8,58.2,3.045,212.0063522,8.395,7,FALSE,0,0
2011-02-18 00:00:00,B,B10,126512,835564.954,61.77,3.43,127.99525,8.744,7,FALSE,0,0
2011-02-18 00:00:00,B,B6,202505,642393.794,59.61,3.045,214.7775231,6.858,7,FALSE,0,0
2011-02-18 00:00:00,A,A1,151315,510679.65,57.36,3.045,213.2478853,7.742,7,FALSE,0,0
2011-02-18 00:00:00,B,B13,219622,907331.11,40.85,3.062,127.99525,7.47,7,FALSE,0,0
2011-02-18 00:00:00,A,A20,203742,741383.07,42.95,3.245,206.3694701,7.343,7,FALSE,0,0
2011-02-18 00:00:00,A,A14,200898,691682.26,40.7,3.245,183.9371353,8.549,7,FALSE,0,0
2011-02-18 00:00:00,A,A27,204184,559812.36,39.32,3.42,137.2511849,7.827,7,FALSE,0,0
2011-02-18 00:00:00,B,B4,205863,1050888.986,48.17,3.058,127.99525,6.51,7,FALSE,0,0
2011-02-18 00:00:00,A,A2,202307,664587.72,57.83,3.045,212.9033115,8.028,7,FALSE,0,0
2011-02-25 00:00:00,A,A20,203742,678290.11,33.2,3.274,206.6424093,7.343,8,FALSE,0,0
2011-02-25 00:00:00,B,B13,219622,1015106.816,33.17,3.12,128.13,7.47,8,FALSE,0,0
2011-02-25 00:00:00,B,B10,126512,947022.016,53.59,3.398,128.13,8.744,8,FALSE,0,0
2011-02-25 00:00:00,A,A19,203819,472112.09,23.24,3.452,133.4921429,7.771,8,FALSE,0,0
2011-02-25 00:00:00,A,A39,184109,409920.42,67.77,3.065,212.2912786,8.395,8,FALSE,0,0
2011-02-25 00:00:00,A,A1,151315,465208.49,62.9,3.065,213.535609,7.742,8,FALSE,0,0
2011-02-25 00:00:00,B,B6,202505,692802.24,62.86,3.065,215.0679731,6.858,8,FALSE,0,0
2011-02-25 00:00:00,A,A14,200898,682519.62,35.78,3.274,184.1625632,8.549,8,FALSE,0,0
2011-02-25 00:00:00,A,A27,204184,595044.19,33.05,3.452,137.3764439,7.827,8,FALSE,0,0
2011-02-25 00:00:00,B,B4,205863,1129088.816,49,3.087,128.13,6.51,8,FALSE,0,0
2011-02-25 00:00:00,A,A2,202307,622817.65,60.8,3.065,213.190421,8.028,8,FALSE,0,0
2011-03-04 00:00:00,A,A2,202307,670707.45,57.77,3.288,213.4775305,8.028,9,FALSE,0,0
2011-03-04 00:00:00,A,A39,184109,433530.11,63.56,3.288,212.576205,8.395,9,FALSE,0,0
2011-03-04 00:00:00,A,A1,151315,504269.7,59.58,3.288,213.8233327,7.742,9,FALSE,0,0
2011-03-04 00:00:00,B,B6,202505,456568.21,60.45,3.288,215.3584231,6.858,9,FALSE,0,0
2011-03-04 00:00:00,A,A27,204184,579710.37,36.99,3.605,137.5017028,7.827,9,FALSE,0,0
2011-03-04 00:00:00,A,A14,200898,743385.42,38.65,3.433,184.3879911,8.549,9,FALSE,0,0
2011-03-04 00:00:00,A,A20,203742,736360.15,37.33,3.433,206.9153485,7.343,9,FALSE,0,0
2011-03-04 00:00:00,B,B13,219622,646623.78,34.23,3.23,128.26475,7.47,9,FALSE,0,0
2011-03-04 00:00:00,B,B10,126512,567391.8,56.96,3.674,128.26475,8.744,9,FALSE,0,0
2011-03-04 00:00:00,B,B4,205863,701500.61,46.56,3.305,128.26475,6.51,9,FALSE,0,0
2011-03-04 00:00:00,A,A19,203819,514486.67,29.28,3.605,133.6141429,7.771,9,FALSE,0,0
2011-03-11 00:00:00,B,B13,219622,762572.772,41.28,3.346,128.3995,7.47,10,FALSE,0,0
2011-03-11 00:00:00,A,A1,151315,498481.23,53.56,3.459,214.1110564,7.742,10,FALSE,0,0
2011-03-11 00:00:00,A,A39,184109,420631.55,58.35,3.459,212.8611313,8.395,10,FALSE,0,0
2011-03-11 00:00:00,A,A14,200898,703642.34,45.01,3.582,184.613419,8.549,10,FALSE,0,0
2011-03-11 00:00:00,B,B10,126512,680809.812,64.22,3.63,128.3995,8.744,10,FALSE,0,0
2011-03-11 00:00:00,A,A2,202307,647527.4,52.7,3.459,213.7646401,8.028,10,FALSE,0,0
2011-03-11 00:00:00,A,A19,203819,486606.76,35.59,3.752,133.7361429,7.771,10,FALSE,0,0
2011-03-11 00:00:00,A,A27,204184,566766.73,43.64,3.752,137.6269617,7.827,10,FALSE,0,0
2011-03-11 00:00:00,B,B6,202505,542804.268,57.71,3.459,215.6488731,6.858,10,FALSE,0,0
2011-03-11 00:00:00,B,B4,205863,812679.816,50.93,3.461,128.3995,6.51,10,FALSE,0,0
2011-03-11 00:00:00,A,A20,203742,705180.23,39.53,3.582,207.1882876,7.343,10,FALSE,0,0
2011-03-18 00:00:00,A,A2,202307,644676.48,62.32,3.488,214.0156238,8.028,11,FALSE,0,0
2011-03-18 00:00:00,A,A39,184109,431331.75,65.28,3.488,213.1096787,8.395,11,FALSE,0,0
2011-03-18 00:00:00,A,A1,151315,497463.32,62.76,3.488,214.3627114,7.742,11,FALSE,0,0
2011-03-18 00:00:00,A,A19,203819,438517.26,40.32,3.796,133.8492258,7.771,11,FALSE,0,0
2011-03-18 00:00:00,A,A27,204184,556107.13,46.65,3.796,137.7398929,7.827,11,FALSE,0,0
2011-03-18 00:00:00,B,B6,202505,699583.822,65.07,3.488,215.9035078,6.858,11,FALSE,0,0
2011-03-18 00:00:00,A,A14,200898,683332.95,46.66,3.631,184.809719,8.549,11,FALSE,0,0
2011-03-18 00:00:00,A,A20,203742,663362.46,44.8,3.631,207.4283845,7.343,11,FALSE,0,0
2011-03-18 00:00:00,B,B4,205863,969975.076,51.86,3.495,128.5121935,6.51,11,FALSE,0,0
2011-03-18 00:00:00,B,B10,126512,728647.612,70.12,3.892,128.5121935,8.744,11,FALSE,0,0
2011-03-18 00:00:00,B,B13,219622,881568.758,44.69,3.407,128.5121935,7.47,11,FALSE,0,0
2011-03-25 00:00:00,A,A20,203742,622337.61,44.83,3.625,207.6553444,7.343,12,FALSE,0,0
2011-03-25 00:00:00,A,A19,203819,437884.47,33.26,3.789,133.9587419,7.771,12,FALSE,0,0
2011-03-25 00:00:00,A,A39,184109,413910.39,71.17,3.473,213.3436744,8.395,12,FALSE,0,0
2011-03-25 00:00:00,A,A27,204184,540054.25,40.11,3.789,137.8478929,7.827,12,FALSE,0,0
2011-03-25 00:00:00,B,B6,202505,656988.448,70.83,3.473,216.1438163,6.858,12,FALSE,0,0
2011-03-25 00:00:00,A,A1,151315,468409.97,69.97,3.473,214.5999389,7.742,12,FALSE,0,0
2011-03-25 00:00:00,B,B4,205863,986017.92,59.1,3.48,128.6160645,6.51,12,FALSE,0,0
2011-03-25 00:00:00,B,B10,126512,810412.192,62.53,3.716,128.6160645,8.744,12,FALSE,0,0
2011-03-25 00:00:00,A,A14,200898,652207.49,41.76,3.625,184.9943679,8.549,12,FALSE,0,0
2011-03-25 00:00:00,B,B13,219622,998606.464,42.38,3.435,128.6160645,7.47,12,FALSE,0,0
2011-03-25 00:00:00,A,A2,202307,570948.35,69.42,3.473,214.2521573,8.028,12,FALSE,0,0
2011-04-01 00:00:00,B,B6,202505,420065.69,62.25,3.524,216.3841249,6.855,13,FALSE,0,0
2011-04-01 00:00:00,A,A1,151315,460821.74,59.17,3.524,214.8371664,7.682,13,FALSE,0,0
2011-04-01 00:00:00,A,A19,203819,438951.72,30.68,3.811,134.0682581,7.658,13,FALSE,0,0
2011-04-01 00:00:00,A,A20,203742,657755.35,32.43,3.638,207.8823043,7.287,13,FALSE,0,0
2011-04-01 00:00:00,B,B10,126512,488849.38,67.64,3.772,128.7199355,8.494,13,FALSE,0,0
2011-04-01 00:00:00,A,A27,204184,551492.63,37.27,3.811,137.9558929,7.725,13,FALSE,0,0
2011-04-01 00:00:00,A,A14,200898,664041.1,37.27,3.638,185.1790167,8.521,13,FALSE,0,0
2011-04-01 00:00:00,A,A2,202307,600618.73,55.43,3.524,214.4886908,7.931,13,FALSE,0,0
2011-04-01 00:00:00,B,B13,219622,611299.64,42.49,3.487,128.7199355,7.193,13,FALSE,0,0
2011-04-01 00:00:00,A,A39,184109,423288.41,66.57,3.524,213.5776701,8.3,13,FALSE,0,0
2011-04-01 00:00:00,B,B4,205863,591453.35,56.99,3.521,128.7199355,5.946,13,FALSE,0,0
2011-04-08 00:00:00,B,B4,205863,813891.24,62.61,3.605,128.8238065,5.946,14,FALSE,0,0
2011-04-08 00:00:00,A,A19,203819,487983.85,41.26,3.895,134.1777742,7.658,14,FALSE,0,0
2011-04-08 00:00:00,A,A1,151315,505080.35,67.84,3.622,215.0743939,7.682,14,FALSE,0,0
2011-04-08 00:00:00,A,A20,203742,692267.09,47.09,3.72,208.1092642,7.287,14,FALSE,0,0
2011-04-08 00:00:00,B,B10,126512,608109.948,73.03,3.818,128.8238065,8.494,14,FALSE,0,0
2011-04-08 00:00:00,A,A14,200898,731018.82,48.71,3.72,185.3636656,8.521,14,FALSE,0,0
2011-04-08 00:00:00,A,A27,204184,579138.81,46.87,3.895,138.0638929,7.725,14,FALSE,0,0
2011-04-08 00:00:00,A,A2,202307,610236.05,67,3.622,214.7252242,7.931,14,FALSE,0,0
2011-04-08 00:00:00,B,B6,202505,523629.456,70.35,3.622,216.6244334,6.855,14,FALSE,0,0
2011-04-08 00:00:00,A,A39,184109,438381.67,69.45,3.622,213.8116658,8.3,14,FALSE,0,0
2011-04-08 00:00:00,B,B13,219622,740674.176,42.75,3.547,128.8238065,7.193,14,FALSE,0,0
2011-04-15 00:00:00,A,A39,184109,444889.71,73.19,3.743,214.026217,8.3,15,FALSE,0,0
2011-04-15 00:00:00,B,B10,126512,688869.958,61.05,4.089,128.9107333,8.494,15,FALSE,0,0
2011-04-15 00:00:00,B,B6,202505,602274.344,73.17,3.743,216.8446627,6.855,15,FALSE,0,0
2011-04-15 00:00:00,A,A1,151315,491670.1,71.27,3.743,215.2918561,7.682,15,FALSE,0,0
2011-04-15 00:00:00,A,A20,203742,680216.66,55,3.821,208.3172811,7.287,15,FALSE,0,0
2011-04-15 00:00:00,B,B13,219622,907940.698,41.72,3.616,128.9107333,7.193,15,FALSE,0,0
2011-04-15 00:00:00,B,B4,205863,890707.16,62.34,3.724,128.9107333,5.946,15,FALSE,0,0
2011-04-15 00:00:00,A,A19,203819,450362.45,48.67,3.981,134.2784667,7.658,15,FALSE,0,0
2011-04-15 00:00:00,A,A2,202307,617130.93,69.48,3.743,214.9420631,7.931,15,FALSE,0,0
2011-04-15 00:00:00,A,A27,204184,568114.4,52.24,3.981,138.1646952,7.725,15,FALSE,0,0
2011-04-15 00:00:00,A,A14,200898,675132.76,53.69,3.821,185.5339821,8.521,15,FALSE,0,0
2011-04-22 00:00:00,A,A39,184109,491638.08,74.98,3.807,214.1921572,8.3,16,FALSE,0,0
2011-04-22 00:00:00,B,B13,219622,1066514.896,47.55,3.655,128.9553,7.193,16,FALSE,0,0
2011-04-22 00:00:00,A,A27,204184,623419.55,50.02,4.061,138.2475036,7.725,16,FALSE,0,0
2011-04-22 00:00:00,A,A19,203819,490715.85,41.66,4.061,134.3571,7.658,16,FALSE,0,0
2011-04-22 00:00:00,B,B6,202505,752773.504,74.24,3.807,217.0146941,6.855,16,FALSE,0,0
2011-04-22 00:00:00,B,B10,126512,796088.832,75.93,3.917,128.9553,8.494,16,FALSE,0,0
2011-04-22 00:00:00,A,A1,151315,478203.64,72.99,3.807,215.4599053,7.682,16,FALSE,0,0
2011-04-22 00:00:00,B,B4,205863,1104065.488,68.8,3.781,128.9553,5.946,16,FALSE,0,0
2011-04-22 00:00:00,A,A20,203742,756035.42,52.56,3.892,208.4779405,7.287,16,FALSE,0,0
2011-04-22 00:00:00,A,A2,202307,623323.57,69.39,3.807,215.1096657,7.931,16,FALSE,0,0
2011-04-22 00:00:00,A,A14,200898,741122.25,53.04,3.892,185.6684673,8.521,16,FALSE,0,0
2011-04-29 00:00:00,B,B4,205863,576626.58,64.22,3.781,128.9998667,5.946,17,FALSE,0,0
2011-04-29 00:00:00,A,A20,203742,582229.33,62.97,3.962,208.6386,7.287,17,FALSE,0,0
2011-04-29 00:00:00,B,B6,202505,423110.95,75.27,3.81,217.1847255,6.855,17,FALSE,0,0
2011-04-29 00:00:00,A,A1,151315,445283.51,72.03,3.81,215.6279544,7.682,17,FALSE,0,0
2011-04-29 00:00:00,A,A39,184109,437650.75,76.47,3.81,214.3580974,8.3,17,FALSE,0,0
2011-04-29 00:00:00,B,B13,219622,594453.68,43.85,3.683,128.9998667,7.193,17,FALSE,0,0
2011-04-29 00:00:00,A,A2,202307,563087.18,69.21,3.81,215.2772683,7.931,17,FALSE,0,0
2011-04-29 00:00:00,A,A14,200898,618895.26,66.18,3.962,185.8029526,8.521,17,FALSE,0,0
2011-04-29 00:00:00,B,B10,126512,481808.01,73.38,4.151,128.9998667,8.494,17,FALSE,0,0
2011-04-29 00:00:00,A,A27,204184,516088.76,61.71,4.117,138.3303119,7.725,17,FALSE,0,0
2011-04-29 00:00:00,A,A19,203819,412647.44,54.23,4.117,134.4357333,7.658,17,FALSE,0,0
2011-05-06 00:00:00,A,A2,202307,602077.56,61.48,3.906,215.4448709,7.931,18,FALSE,0,0
2011-05-06 00:00:00,B,B4,205863,801655.296,63.41,3.866,129.0444333,5.946,18,FALSE,0,0
2011-05-06 00:00:00,A,A14,200898,728180.77,58.21,4.046,185.9374378,8.521,18,FALSE,0,0
2011-05-06 00:00:00,A,A27,204184,569985.15,56.48,4.192,138.4131202,7.725,18,FALSE,0,0
2011-05-06 00:00:00,B,B6,202505,519249.948,65.42,3.906,217.3547569,6.855,18,FALSE,0,0
2011-05-06 00:00:00,A,A19,203819,469523.9,50.43,4.192,134.5143667,7.658,18,FALSE,0,0
2011-05-06 00:00:00,A,A39,184109,448136.41,68.75,3.906,214.5240376,8.3,18,FALSE,0,0
2011-05-06 00:00:00,A,A20,203742,675347.05,53.41,4.046,208.7992595,7.287,18,FALSE,0,0
2011-05-06 00:00:00,B,B13,219622,774161.052,47.75,3.744,129.0444333,7.193,18,FALSE,0,0
2011-05-06 00:00:00,B,B10,126512,599456.136,73.56,4.193,129.0444333,8.494,18,FALSE,0,0
2011-05-06 00:00:00,A,A1,151315,505898.76,64.61,3.906,215.7960035,7.682,18,FALSE,0,0
2011-05-13 00:00:00,A,A14,200898,658639.47,60.38,4.066,186.0719231,8.521,19,FALSE,0,0
2011-05-13 00:00:00,A,A27,204184,565733.14,60.07,4.211,138.4959286,7.725,19,FALSE,0,0
2011-05-13 00:00:00,B,B13,219622,857252.004,52.4,3.77,129.089,7.193,19,FALSE,0,0
2011-05-13 00:00:00,A,A20,203742,650085.31,62.26,4.066,208.9599189,7.287,19,FALSE,0,0
2011-05-13 00:00:00,B,B4,205863,886747.722,70.65,3.872,129.089,5.946,19,FALSE,0,0
2011-05-13 00:00:00,A,A1,151315,490512.6,75.64,3.899,215.9640526,7.682,19,FALSE,0,0
2011-05-13 00:00:00,A,A2,202307,602946.42,74.61,3.899,215.6124735,7.931,19,FALSE,0,0
2011-05-13 00:00:00,B,B10,126512,656621.28,74.04,4.202,129.089,8.494,19,FALSE,0,0
2011-05-13 00:00:00,A,A19,203819,435995.8,54.2,4.211,134.593,7.658,19,FALSE,0,0
2011-05-13 00:00:00,B,B6,202505,595254.632,76.95,3.899,217.5247882,6.855,19,FALSE,0,0
2011-05-13 00:00:00,A,A39,184109,425094.06,77.39,3.899,214.6899778,8.3,19,FALSE,0,0
2011-05-20 00:00:00,B,B4,205863,1046231.6,70.49,3.881,129.0756774,5.946,20,FALSE,0,0
2011-05-20 00:00:00,B,B13,219622,986515.568,52.12,3.802,129.0756774,7.193,20,FALSE,0,0
2011-05-20 00:00:00,A,A2,202307,579883.48,67.14,3.907,215.3834778,7.931,20,FALSE,0,0
2011-05-20 00:00:00,A,A20,203742,637752.41,59.01,4.062,208.7583165,7.287,20,FALSE,0,0
2011-05-20 00:00:00,A,A14,200898,691591.5,62.28,4.062,185.9661154,8.521,20,FALSE,0,0
2011-05-20 00:00:00,A,A39,184109,452736.28,73.31,3.907,214.465412,8.3,20,FALSE,0,0
2011-05-20 00:00:00,A,A27,204184,570820.02,60.22,4.202,138.587106,7.725,20,FALSE,0,0
2011-05-20 00:00:00,A,A19,203819,447331.54,52.8,4.202,134.6803871,7.658,20,FALSE,0,0
2011-05-20 00:00:00,A,A1,151315,451862.32,67.63,3.907,215.7339202,7.682,20,FALSE,0,0
2011-05-20 00:00:00,B,B10,126512,745669.584,72.62,3.99,129.0756774,8.494,20,FALSE,0,0
2011-05-20 00:00:00,B,B6,202505,668722.192,72.01,3.907,217.2896095,6.855,20,FALSE,0,0
2011-05-27 00:00:00,A,A14,200898,701491.22,69.7,3.985,185.8603077,8.521,21,FALSE,0,0
2011-05-27 00:00:00,A,A39,184109,451094.37,82.1,3.786,214.2408462,8.3,21,FALSE,0,0
2011-05-27 00:00:00,B,B6,202505,445365.22,80.83,3.786,217.0544307,6.855,21,FALSE,0,0
2011-05-27 00:00:00,A,A19,203819,438769.68,63.2,4.134,134.7677742,7.658,21,FALSE,0,0
2011-05-27 00:00:00,A,A20,203742,621433.81,69.12,3.985,208.556714,7.287,21,FALSE,0,0
2011-05-27 00:00:00,B,B4,205863,626469.28,73.65,3.771,129.0623548,5.946,21,FALSE,0,0
2011-05-27 00:00:00,A,A27,204184,579800.6,66.43,4.134,138.6782834,7.725,21,FALSE,0,0
2011-05-27 00:00:00,A,A2,202307,609566.49,76.42,3.786,215.1544822,7.931,21,FALSE,0,0
2011-05-27 00:00:00,A,A1,151315,462377.57,77.72,3.786,215.5037878,7.682,21,FALSE,0,0
2011-05-27 00:00:00,B,B13,219622,610308.21,54.62,3.778,129.0623548,7.193,21,FALSE,0,0
2011-05-27 00:00:00,B,B10,126512,478263.26,78.62,3.933,129.0623548,8.494,21,FALSE,0,0
2011-06-03 00:00:00,B,B10,126512,584308.62,81.87,3.893,129.0490323,8.494,22,FALSE,0,0
2011-06-03 00:00:00,B,B13,219622,742815.504,52.76,3.752,129.0490323,7.193,22,FALSE,0,0
2011-06-03 00:00:00,A,A19,203819,435852.26,66.01,4.069,134.8551613,7.658,22,FALSE,0,0
2011-06-03 00:00:00,B,B4,205863,797103.972,78.26,3.683,129.0490323,5.946,22,FALSE,0,0
2011-06-03 00:00:00,A,A2,202307,635924.87,83.07,3.699,214.9254865,7.931,22,FALSE,0,0
2011-06-03 00:00:00,A,A27,204184,615701.38,74.17,4.069,138.7694608,7.725,22,FALSE,0,0
2011-06-03 00:00:00,A,A14,200898,690826.44,76.38,3.922,185.7545,8.521,22,FALSE,0,0
2011-06-03 00:00:00,A,A39,184109,496694.34,83.59,3.699,214.0162805,8.3,22,FALSE,0,0
2011-06-03 00:00:00,A,A20,203742,668069.08,73.51,3.922,208.3551116,7.287,22,FALSE,0,0
2011-06-03 00:00:00,B,B6,202505,595264.932,84.01,3.699,216.819252,6.855,22,FALSE,0,0
2011-06-03 00:00:00,A,A1,151315,515844.33,83,3.699,215.2736553,7.682,22,FALSE,0,0
2011-06-10 00:00:00,A,A27,204184,577581.97,73.26,4.025,138.8606382,7.725,23,FALSE,0,0
2011-06-10 00:00:00,A,A20,203742,715586.75,73.64,3.881,208.1535092,7.287,23,FALSE,0,0
2011-06-10 00:00:00,A,A39,184109,468775.42,82.75,3.648,213.7917147,8.3,23,FALSE,0,0
2011-06-10 00:00:00,A,A19,203819,468226.04,68.26,4.025,134.9425484,7.658,23,FALSE,0,0
2011-06-10 00:00:00,A,A14,200898,744008.83,73.88,3.881,185.6486923,8.521,23,FALSE,0,0
2011-06-10 00:00:00,B,B13,219622,902715.548,61.39,3.732,129.0357097,7.193,23,FALSE,0,0
2011-06-10 00:00:00,B,B10,126512,657520.374,84.57,3.981,129.0357097,8.494,23,FALSE,0,0
2011-06-10 00:00:00,A,A2,202307,635109.71,83.4,3.648,214.6964908,7.931,23,FALSE,0,0
2011-06-10 00:00:00,B,B6,202505,659844.122,84.49,3.648,216.5840732,6.855,23,FALSE,0,0
2011-06-10 00:00:00,A,A1,151315,520424.47,83.13,3.648,215.0435229,7.682,23,FALSE,0,0
2011-06-10 00:00:00,B,B4,205863,947836.134,80.05,3.64,129.0357097,5.946,23,FALSE,0,0
2011-06-17 00:00:00,B,B10,126512,790990.08,87.96,3.935,129.0432,8.494,24,FALSE,0,0
2011-06-17 00:00:00,A,A19,203819,457321.8,64.02,3.989,135.0837333,7.658,24,FALSE,0,0
2011-06-17 00:00:00,A,A20,203742,691430.22,66.41,3.842,208.1265604,7.287,24,FALSE,0,0
2011-06-17 00:00:00,A,A1,151315,506928.25,86.41,3.637,214.9980596,7.682,24,FALSE,0,0
2011-06-17 00:00:00,A,A39,184109,464538.43,85.21,3.637,213.7481256,8.3,24,FALSE,0,0
2011-06-17 00:00:00,B,B4,205863,1138774.944,83.51,3.618,129.0432,5.946,24,FALSE,0,0
2011-06-17 00:00:00,B,B13,219622,1109659.76,63.35,3.704,129.0432,7.193,24,FALSE,0,0
2011-06-17 00:00:00,B,B6,202505,782413.904,87.08,3.637,216.5371616,6.855,24,FALSE,0,0
2011-06-17 00:00:00,A,A27,204184,592081.62,67.03,3.989,139.0028333,7.725,24,FALSE,0,0
2011-06-17 00:00:00,A,A2,202307,648809.87,86.53,3.637,214.6513538,7.931,24,FALSE,0,0
2011-06-17 00:00:00,A,A14,200898,723043.26,69.32,3.842,185.6719333,8.521,24,FALSE,0,0
2011-06-24 00:00:00,A,A19,203819,459106.49,68.4,3.964,135.2652667,7.658,25,FALSE,0,0
2011-06-24 00:00:00,A,A20,203742,635746.62,72.4,3.804,208.2306018,7.287,25,FALSE,0,0
2011-06-24 00:00:00,A,A14,200898,700551.17,74.85,3.804,185.7919609,8.521,25,FALSE,0,0
2011-06-24 00:00:00,A,A2,202307,589018.12,85.17,3.594,214.7441108,7.931,25,FALSE,0,0
2011-06-24 00:00:00,A,A1,151315,457293.32,83.58,3.594,215.0910982,7.682,25,FALSE,0,0
2011-06-24 00:00:00,B,B6,202505,460302.7,85.51,3.594,216.6314502,6.855,25,FALSE,0,0
2011-06-24 00:00:00,B,B10,126512,477075.54,90.69,3.807,129.0663,8.494,25,FALSE,0,0
2011-06-24 00:00:00,A,A39,184109,444966.29,84.06,3.594,213.8402689,8.3,25,FALSE,0,0
2011-06-24 00:00:00,B,B13,219622,651856.92,66.38,3.668,129.0663,7.193,25,FALSE,0,0
2011-06-24 00:00:00,A,A27,204184,576233,72.02,3.964,139.1832917,7.725,25,FALSE,0,0
2011-06-24 00:00:00,B,B4,205863,672145.25,81.85,3.57,129.0663,5.946,25,FALSE,0,0
2011-07-01 00:00:00,A,A14,200898,702462.15,74.04,3.748,185.9119885,8.625,26,FALSE,0,0
2011-07-01 00:00:00,A,A20,203742,675977.7,69.66,3.748,208.3346432,7.274,26,FALSE,0,0
2011-07-01 00:00:00,B,B10,126512,577809.264,95.36,3.842,129.0894,8.257,26,FALSE,0,0
2011-07-01 00:00:00,A,A39,184109,470509.54,84.93,3.524,213.9324122,8.177,26,FALSE,0,0
2011-07-01 00:00:00,A,A1,151315,480025.27,85.55,3.524,215.1841368,7.962,26,FALSE,0,0
2011-07-01 00:00:00,A,A2,202307,611087.84,85.69,3.524,214.8368678,7.852,26,FALSE,0,0
2011-07-01 00:00:00,B,B6,202505,621194.424,87,3.524,216.7257388,6.925,26,FALSE,0,0
2011-07-01 00:00:00,B,B4,205863,795865.5,84.54,3.504,129.0894,5.644,26,FALSE,0,0
2011-07-01 00:00:00,B,B13,219622,809438.172,74.29,3.613,129.0894,6.877,26,FALSE,0,0
2011-07-01 00:00:00,A,A27,204184,611087.64,73.76,3.916,139.36375,7.85,26,FALSE,0,0
2011-07-01 00:00:00,A,A19,203819,474680.47,67.64,3.916,135.4468,7.806,26,FALSE,0,0
2011-07-08 00:00:00,A,A19,203819,473465.85,73.2,3.886,135.6283333,7.806,27,FALSE,0,0
2011-07-08 00:00:00,A,A14,200898,718834.55,77.49,3.711,186.032016,8.625,27,FALSE,0,0
2011-07-08 00:00:00,A,A27,204184,630347.44,76.87,3.886,139.5442083,7.85,27,FALSE,0,0
2011-07-08 00:00:00,B,B10,126512,639706.032,88.57,3.793,129.1125,8.257,27,FALSE,0,0
2011-07-08 00:00:00,A,A20,203742,712469.55,74.69,3.711,208.4386847,7.274,27,FALSE,0,0
2011-07-08 00:00:00,B,B6,202505,716884.854,88.36,3.48,216.8200275,6.925,27,FALSE,0,0
2011-07-08 00:00:00,B,B13,219622,926942.114,77.3,3.563,129.1125,6.877,27,FALSE,0,0
2011-07-08 00:00:00,A,A2,202307,607712.19,87.7,3.48,214.9296249,7.852,27,FALSE,0,0
2011-07-08 00:00:00,B,B4,205863,940113.342,84.59,3.469,129.1125,5.644,27,FALSE,0,0
2011-07-08 00:00:00,A,A39,184109,458351.46,84.33,3.48,214.0245556,8.177,27,FALSE,0,0
2011-07-08 00:00:00,A,A1,151315,493361.62,85.83,3.48,215.2771754,7.962,27,FALSE,0,0
2011-07-15 00:00:00,B,B13,219622,1059252.592,75.59,3.553,129.1338387,6.877,28,FALSE,0,0
2011-07-15 00:00:00,A,A2,202307,602462.62,89.83,3.575,215.0134426,7.852,28,FALSE,0,0
2011-07-15 00:00:00,B,B10,126512,757647.824,86.01,3.779,129.1338387,8.257,28,FALSE,0,0
2011-07-15 00:00:00,A,A27,204184,563655.82,77.83,3.915,139.7006325,7.85,28,FALSE,0,0
2011-07-15 00:00:00,A,A39,184109,447648.73,85.96,3.575,214.1083654,8.177,28,FALSE,0,0
2011-07-15 00:00:00,B,B6,202505,739735.232,88.93,3.575,216.9044732,6.925,28,FALSE,0,0
2011-07-15 00:00:00,A,A1,151315,476552.19,88.54,3.575,215.3611087,7.962,28,FALSE,0,0
2011-07-15 00:00:00,A,A19,203819,445951.31,73.7,3.915,135.7837419,7.806,28,FALSE,0,0
2011-07-15 00:00:00,A,A14,200898,669106.55,78.47,3.76,186.1399808,8.625,28,FALSE,0,0
2011-07-15 00:00:00,B,B4,205863,1072586.48,83.27,3.563,129.1338387,5.644,28,FALSE,0,0
2011-07-15 00:00:00,A,A20,203742,687698.77,74.88,3.76,208.5309337,7.274,28,FALSE,0,0
2011-07-22 00:00:00,A,A19,203819,432347.08,79.37,3.972,135.8738387,7.806,29,FALSE,0,0
2011-07-22 00:00:00,B,B4,205863,652501.66,82.84,3.627,129.1507742,5.644,29,FALSE,0,0
2011-07-22 00:00:00,B,B6,202505,455324.91,88.06,3.651,216.964312,6.925,29,FALSE,0,0
2011-07-22 00:00:00,A,A27,204184,544770.29,82.28,3.972,139.7969712,7.85,29,FALSE,0,0
2011-07-22 00:00:00,A,A14,200898,645367.85,82.33,3.811,186.2177885,8.625,29,FALSE,0,0
2011-07-22 00:00:00,A,A39,184109,458457.3,84.6,3.651,214.1713416,8.177,29,FALSE,0,0
2011-07-22 00:00:00,A,A1,151315,452516.5,85.77,3.651,215.4222784,7.962,29,FALSE,0,0
2011-07-22 00:00:00,B,B10,126512,453282.95,88.59,3.697,129.1507742,8.257,29,FALSE,0,0
2011-07-22 00:00:00,A,A2,202307,581521.86,89.34,3.651,215.0749122,7.852,29,FALSE,0,0
2011-07-22 00:00:00,B,B13,219622,654854.59,78.5,3.563,129.1507742,6.877,29,FALSE,0,0
2011-07-22 00:00:00,A,A20,203742,650729.07,78.89,3.811,208.5937018,7.274,29,FALSE,0,0
